TimeDelta,median_ZigBee,LB_ZigBee,UB_ZigBee,median_BLE_2M,LB_BLE_2M,UB_BLE_2M,median_BLE_1M,LB_BLE_1M,UB_BLE_1M,median_BLE_500K,LB_BLE_500K,UB_BLE_500K,median_BLE_125K,LB_BLE_125K,UB_BLE_125K
-140,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,100.0,,
-120,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,100.0,,
-100,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,70.0,,
-90,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,100.0,,
-80,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,80.0,,
-75,,,,,,,,,,,,,,,
-70,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,85.0,,
-60,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,80.0,,
-50,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,65.0,,
-45,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,70.0,,
-40,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,55.0,,
-35,100.0,95.0,100.0,0.0,0.0,0.0,,,,0.0,,,45.0,,
-30,90.0,85.0,100.0,0.0,0.0,0.0,,,,0.0,,,45.0,,
-25,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,80.0,,
-20,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,75.0,,
-16,,,,,,,,,,,,,,,
-15,100.0,95.0,100.0,0.0,0.0,0.0,,,,5.0,,,90.0,,
-14,100.0,95.0,100.0,0.0,0.0,0.0,,,,5.0,,,95.0,,
-13,100.0,100.0,100.0,0.0,0.0,0.0,,,,10.0,,,95.0,,
-12,100.0,100.0,100.0,0.0,0.0,0.0,,,,25.0,,,95.0,,
-11,100.0,100.0,100.0,0.0,0.0,0.0,,,,35.0,,,100.0,,
-10,100.0,100.0,100.0,0.0,0.0,5.0,,,,30.0,,,100.0,,
-9,100.0,95.0,100.0,0.0,0.0,15.0,,,,35.0,,,100.0,,
-8,100.0,95.0,100.0,10.0,10.0,25.0,,,,30.0,,,100.0,,
-7,95.0,95.0,100.0,30.0,25.0,40.0,,,,45.0,,,100.0,,
-6,100.0,90.0,100.0,25.0,20.0,35.0,,,,55.0,,,100.0,,
-5,100.0,100.0,100.0,50.0,40.0,50.0,,,,55.0,,,100.0,,
-4,100.0,100.0,100.0,70.0,65.0,70.0,,,,95.0,,,100.0,,
-3,100.0,100.0,100.0,95.0,75.0,95.0,,,,95.0,,,100.0,,
-2,100.0,100.0,100.0,100.0,90.0,100.0,,,,100.0,,,100.0,,
-1,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,,,100.0,,
0,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,,,100.0,,
1,100.0,100.0,100.0,80.0,60.0,85.0,,,,100.0,,,100.0,,
2,100.0,100.0,100.0,55.0,55.0,65.0,,,,85.0,,,100.0,,
3,100.0,95.0,100.0,35.0,35.0,40.0,,,,75.0,,,100.0,,
4,95.0,95.0,100.0,30.0,10.0,45.0,,,,45.0,,,100.0,,
5,95.0,90.0,100.0,10.0,0.0,20.0,,,,45.0,,,100.0,,
6,95.0,85.0,100.0,0.0,0.0,5.0,,,,35.0,,,100.0,,
7,90.0,90.0,100.0,0.0,0.0,5.0,,,,45.0,,,100.0,,
8,100.0,100.0,100.0,0.0,0.0,0.0,,,,40.0,,,100.0,,
9,100.0,80.0,100.0,0.0,0.0,0.0,,,,40.0,,,100.0,,
10,95.0,95.0,100.0,0.0,0.0,0.0,,,,20.0,,,100.0,,
11,100.0,100.0,100.0,0.0,0.0,0.0,,,,15.0,,,95.0,,
12,95.0,90.0,100.0,0.0,0.0,0.0,,,,15.0,,,90.0,,
13,100.0,95.0,100.0,0.0,0.0,0.0,,,,20.0,,,85.0,,
14,95.0,95.0,100.0,0.0,0.0,0.0,,,,10.0,,,95.0,,
15,100.0,95.0,100.0,0.0,0.0,0.0,,,,15.0,,,80.0,,
16,,,,,,,,,,,,,,,
20,100.0,100.0,100.0,0.0,0.0,0.0,,,,10.0,,,70.0,,
25,100.0,100.0,100.0,0.0,0.0,0.0,,,,10.0,,,65.0,,
30,80.0,75.0,100.0,0.0,0.0,0.0,,,,5.0,,,40.0,,
35,100.0,95.0,100.0,0.0,0.0,0.0,,,,0.0,,,80.0,,
40,100.0,100.0,100.0,0.0,0.0,0.0,,,,5.0,,,100.0,,
45,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,95.0,,
50,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,95.0,,
60,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,70.0,,
70,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,75.0,,
75,,,,,,,,,,,,,,,
80,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,70.0,,
90,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,35.0,,
100,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,80.0,,
120,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,100.0,,
140,100.0,90.0,100.0,0.0,0.0,0.0,,,,0.0,,,100.0,,
