Measurement Number, Transmitter, TX Power, Mode, RSSI
906, 1, 0, 2, -70
907, 1, 0, 2, -71
908, 1, 0, 2, -70
909, 1, 0, 2, -71
910, 1, 0, 2, -71
911, 1, 0, 2, -71
912, 1, 0, 2, -70
913, 1, 0, 2, -71
914, 1, 0, 2, -70
915, 1, 0, 2, -70
916, 1, 0, 2, -70
917, 1, 0, 2, -71
918, 1, 0, 2, -70
919, 1, 0, 2, -70
920, 0, 2, 2, -61
921, 0, 2, 2, -61
922, 0, 2, 2, -61
923, 0, 2, 2, -61
924, 0, 2, 2, -61
925, 0, 2, 2, -61
926, 0, 2, 2, -61
927, 0, 2, 2, -63
928, 0, 2, 2, -61
929, 0, 2, 2, -62
930, 0, 2, 2, -61
931, 0, 2, 2, -61
932, 0, 2, 2, -61
933, 0, 2, 2, -63
934, 0, 2, 2, -61
935, 0, 2, 2, -61
936, 0, 2, 2, -61
937, 0, 2, 2, -63
938, 0, 2, 2, -61
939, 0, 2, 2, -63
940, 1, 2, 2, -67
941, 1, 2, 2, -67
942, 1, 2, 2, -65
943, 1, 2, 2, -67
944, 1, 2, 2, -67
945, 1, 2, 2, -67
946, 1, 2, 2, -67
947, 1, 2, 2, -67
948, 1, 2, 2, -67
949, 1, 2, 2, -67
950, 1, 2, 2, -66
951, 1, 2, 2, -67
952, 1, 2, 2, -67
953, 1, 2, 2, -67
954, 1, 2, 2, -67
955, 1, 2, 2, -67
956, 1, 2, 2, -67
957, 1, 2, 2, -67
958, 1, 2, 2, -67
959, 1, 2, 2, -67
960, 0, 3, 2, -60
961, 0, 3, 2, -60
962, 0, 3, 2, -60
963, 0, 3, 2, -60
964, 0, 3, 2, -60
965, 0, 3, 2, -60
966, 0, 3, 2, -60
967, 0, 3, 2, -60
968, 0, 3, 2, -60
969, 0, 3, 2, -60
970, 0, 3, 2, -60
971, 0, 3, 2, -60
972, 0, 3, 2, -60
973, 0, 3, 2, -60
974, 0, 3, 2, -60
975, 0, 3, 2, -60
976, 0, 3, 2, -60
977, 0, 3, 2, -60
978, 0, 3, 2, -60
979, 0, 3, 2, -60
980, 1, 3, 2, -65
981, 1, 3, 2, -66
982, 1, 3, 2, -65
983, 1, 3, 2, -66
984, 1, 3, 2, -65
985, 1, 3, 2, -66
986, 1, 3, 2, -65
987, 1, 3, 2, -66
988, 1, 3, 2, -65
989, 1, 3, 2, -66
990, 1, 3, 2, -66
991, 1, 3, 2, -66
992, 1, 3, 2, -65
993, 1, 3, 2, -66
