Measurement Number, Transmitter, TX Power, Mode, RSSI
159, 1, 2, 0, -66
160, 0, 3, 0, -68
161, 0, 3, 0, -68
162, 0, 3, 0, -68
163, 0, 3, 0, -66
164, 0, 3, 0, -68
165, 0, 3, 0, -68
166, 0, 3, 0, -68
167, 0, 3, 0, -68
168, 0, 3, 0, -68
169, 0, 3, 0, -68
170, 0, 3, 0, -68
171, 0, 3, 0, -68
172, 0, 3, 0, -68
173, 0, 3, 0, -68
174, 0, 3, 0, -69
175, 0, 3, 0, -68
176, 0, 3, 0, -68
177, 0, 3, 0, -68
178, 0, 3, 0, -68
179, 0, 3, 0, -68
180, 1, 3, 0, -64
181, 1, 3, 0, -64
182, 1, 3, 0, -64
183, 1, 3, 0, -64
184, 1, 3, 0, -64
185, 1, 3, 0, -64
186, 1, 3, 0, -64
187, 1, 3, 0, -64
188, 1, 3, 0, -64
189, 1, 3, 0, -64
190, 1, 3, 0, -64
191, 1, 3, 0, -64
192, 1, 3, 0, -64
193, 1, 3, 0, -64
194, 1, 3, 0, -64
195, 1, 3, 0, -64
196, 1, 3, 0, -64
197, 1, 3, 0, -64
198, 1, 3, 0, -64
199, 1, 3, 0, -64
200, 0, 4, 0, -68
201, 0, 4, 0, -67
202, 0, 4, 0, -68
203, 0, 4, 0, -67
204, 0, 4, 0, -68
205, 0, 4, 0, -68
206, 0, 4, 0, -68
207, 0, 4, 0, -67
208, 0, 4, 0, -68
209, 0, 4, 0, -68
210, 0, 4, 0, -68
211, 0, 4, 0, -68
212, 0, 4, 0, -68
213, 0, 4, 0, -67
214, 0, 4, 0, -68
215, 0, 4, 0, -68
216, 0, 4, 0, -68
217, 0, 4, 0, -67
218, 0, 4, 0, -68
219, 0, 4, 0, -68
220, 1, 4, 0, -63
221, 1, 4, 0, -64
222, 1, 4, 0, -64
223, 1, 4, 0, -64
224, 1, 4, 0, -64
225, 1, 4, 0, -64
226, 1, 4, 0, -64
227, 1, 4, 0, -64
228, 1, 4, 0, -64
229, 1, 4, 0, -64
230, 1, 4, 0, -64
231, 1, 4, 0, -64
232, 1, 4, 0, -63
233, 1, 4, 0, -64
234, 1, 4, 0, -64
235, 1, 4, 0, -64
236, 1, 4, 0, -64
237, 1, 4, 0, -64
238, 1, 4, 0, -64
239, 1, 4, 0, -64
240, 0, 5, 0, -67
241, 0, 5, 0, -67
242, 0, 5, 0, -67
243, 0, 5, 0, -67
244, 0, 5, 0, -67
245, 0, 5, 0, -67
246, 0, 5, 0, -68
247, 0, 5, 0, -67
248, 0, 5, 0, -67
249, 0, 5, 0, -67
250, 0, 5, 0, -68
251, 0, 5, 0, -67
252, 0, 5, 0, -67
253, 0, 5, 0, -67
254, 0, 5, 0, -67
255, 0, 5, 0, -67
256, 0, 5, 0, -68
257, 0, 5, 0, -67
258, 0, 5, 0, -67
259, 0, 5, 0, -67
260, 1, 5, 0, -63
261, 1, 5, 0, -63
262, 1, 5, 0, -63
263, 1, 5, 0, -63
264, 1, 5, 0, -63
265, 1, 5, 0, -63
266, 1, 5, 0, -63
267, 1, 5, 0, -63
268, 1, 5, 0, -63
269, 1, 5, 0, -63
270, 1, 5, 0, -63
271, 1, 5, 0, -63
272, 1, 5, 0, -63
273, 1, 5, 0, -63
274, 1, 5, 0, -63
275, 1, 5, 0, -63
276, 1, 5, 0, -63
277, 1, 5, 0, -63
278, 1, 5, 0, -63
279, 1, 5, 0, -63
280, 0, 6, 0, -66
281, 0, 6, 0, -66
282, 0, 6, 0, -66
283, 0, 6, 0, -66
284, 0, 6, 0, -66
285, 0, 6, 0, -66
286, 0, 6, 0, -66
287, 0, 6, 0, -66
288, 0, 6, 0, -66
289, 0, 6, 0, -66
290, 0, 6, 0, -66
291, 0, 6, 0, -66
292, 0, 6, 0, -66
293, 0, 6, 0, -66
294, 0, 6, 0, -66
295, 0, 6, 0, -66
296, 0, 6, 0, -66
297, 0, 6, 0, -66
298, 0, 6, 0, -66
299, 0, 6, 0, -66
300, 1, 6, 0, -62
301, 1, 6, 0, -62
302, 1, 6, 0, -62
303, 1, 6, 0, -62
304, 1, 6, 0, -62
305, 1, 6, 0, -62
306, 1, 6, 0, -62
307, 1, 6, 0, -62
308, 1, 6, 0, -62
309, 1, 6, 0, -62
310, 1, 6, 0, -62
311, 1, 6, 0, -62
312, 1, 6, 0, -62
313, 1, 6, 0, -62
314, 1, 6, 0, -62
315, 1, 6, 0, -62
316, 1, 6, 0, -62
317, 1, 6, 0, -62
318, 1, 6, 0, -62
319, 1, 6, 0, -62
320, 0, 7, 0, -66
321, 0, 7, 0, -65
322, 0, 7, 0, -66
323, 0, 7, 0, -65
324, 0, 7, 0, -66
325, 0, 7, 0, -66
326, 0, 7, 0, -66
327, 0, 7, 0, -65
328, 0, 7, 0, -66
329, 0, 7, 0, -65
330, 0, 7, 0, -66
331, 0, 7, 0, -65
332, 0, 7, 0, -66
333, 0, 7, 0, -65
334, 0, 7, 0, -66
335, 0, 7, 0, -65
336, 0, 7, 0, -66
337, 0, 7, 0, -65
338, 0, 7, 0, -66
339, 0, 7, 0, -66
340, 1, 7, 0, -62
341, 1, 7, 0, -62
342, 1, 7, 0, -62
343, 1, 7, 0, -62
344, 1, 7, 0, -62
345, 1, 7, 0, -62
346, 1, 7, 0, -62
347, 1, 7, 0, -62
348, 1, 7, 0, -62
349, 1, 7, 0, -62
350, 1, 7, 0, -62
351, 1, 7, 0, -62
352, 1, 7, 0, -62
353, 1, 7, 0, -62
354, 1, 7, 0, -62
355, 1, 7, 0, -62
356, 1, 7, 0, -62
357, 1, 7, 0, -62
358, 1, 7, 0, -62
359, 1, 7, 0, -62
360, 0, 8, 0, -65
361, 0, 8, 0, -65
362, 0, 8, 0, -65
363, 0, 8, 0, -65
364, 0, 8, 0, -65
365, 0, 8, 0, -65
366, 0, 8, 0, -65
367, 0, 8, 0, -65
368, 0, 8, 0, -65
369, 0, 8, 0, -65
370, 0, 8, 0, -65
371, 0, 8, 0, -65
372, 0, 8, 0, -65
373, 0, 8, 0, -65
374, 0, 8, 0, -65
375, 0, 8, 0, -65
376, 0, 8, 0, -65
377, 0, 8, 0, -65
378, 0, 8, 0, -65
379, 0, 8, 0, -65
380, 1, 8, 0, -61
381, 1, 8, 0, -61
382, 1, 8, 0, -61
383, 1, 8, 0, -61
384, 1, 8, 0, -61
385, 1, 8, 0, -61
386, 1, 8, 0, -61
387, 1, 8, 0, -61
388, 1, 8, 0, -61
389, 1, 8, 0, -61
390, 1, 8, 0, -61
391, 1, 8, 0, -61
392, 1, 8, 0, -61
393, 1, 8, 0, -61
394, 1, 8, 0, -61
395, 1, 8, 0, -61
396, 1, 8, 0, -61
397, 1, 8, 0, -61
398, 1, 8, 0, -61
399, 1, 8, 0, -61
400, 0, -8, 1, -75
401, 0, -8, 1, -75
402, 0, -8, 1, -75
403, 0, -8, 1, -75
404, 0, -8, 1, -75
405, 0, -8, 1, -75
406, 0, -8, 1, -75
407, 0, -8, 1, -75
408, 0, -8, 1, -75
409, 0, -8, 1, -75
410, 0, -8, 1, -75
411, 0, -8, 1, -75
412, 0, -8, 1, -75
413, 0, -8, 1, -75
414, 0, -8, 1, -75
415, 0, -8, 1, -75
416, 0, -8, 1, -75
417, 0, -8, 1, -75
418, 0, -8, 1, -75
419, 0, -8, 1, -75
420, 1, -8, 1, -70
421, 1, -8, 1, -70
422, 1, -8, 1, -70
423, 1, -8, 1, -70
424, 1, -8, 1, -70
425, 1, -8, 1, -70
426, 1, -8, 1, -70
427, 1, -8, 1, -70
428, 1, -8, 1, -70
429, 1, -8, 1, -70
430, 1, -8, 1, -70
431, 1, -8, 1, -70
432, 1, -8, 1, -70
433, 1, -8, 1, -70
434, 1, -8, 1, -70
435, 1, -8, 1, -70
436, 1, -8, 1, -70
437, 1, -8, 1, -70
438, 1, -8, 1, -70
439, 1, -8, 1, -70
440, 0, -4, 1, -72
441, 0, -4, 1, -72
442, 0, -4, 1, -72
443, 0, -4, 1, -72
444, 0, -4, 1, -72
445, 0, -4, 1, -72
446, 0, -4, 1, -72
447, 0, -4, 1, -72
448, 0, -4, 1, -72
449, 0, -4, 1, -72
450, 0, -4, 1, -72
451, 0, -4, 1, -72
452, 0, -4, 1, -71
453, 0, -4, 1, -72
454, 0, -4, 1, -71
455, 0, -4, 1, -72
456, 0, -4, 1, -72
457, 0, -4, 1, -72
458, 0, -4, 1, -72
459, 0, -4, 1, -72
460, 1, -4, 1, -69
461, 1, -4, 1, -67
462, 1, -4, 1, -67
463, 1, -4, 1, -67
464, 1, -4, 1, -67
465, 1, -4, 1, -67
466, 1, -4, 1, -67
467, 1, -4, 1, -67
468, 1, -4, 1, -67
469, 1, -4, 1, -67
470, 1, -4, 1, -67
471, 1, -4, 1, -67
472, 1, -4, 1, -67
473, 1, -4, 1, -67
474, 1, -4, 1, -67
475, 1, -4, 1, -67
476, 1, -4, 1, -67
477, 1, -4, 1, -67
478, 1, -4, 1, -67
479, 1, -4, 1, -67
480, 0, 0, 1, -68
481, 0, 0, 1, -68
482, 0, 0, 1, -68
483, 0, 0, 1, -68
484, 0, 0, 1, -68
485, 0, 0, 1, -68
486, 0, 0, 1, -68
487, 0, 0, 1, -68
488, 0, 0, 1, -68
489, 0, 0, 1, -68
490, 0, 0, 1, -66
491, 0, 0, 1, -68
492, 0, 0, 1, -68
493, 0, 0, 1, -68
494, 0, 0, 1, -68
495, 0, 0, 1, -68
496, 0, 0, 1, -67
497, 0, 0, 1, -68
498, 0, 0, 1, -66
499, 0, 0, 1, -68
500, 1, 0, 1, -64
501, 1, 0, 1, -67
502, 1, 0, 1, -64
503, 1, 0, 1, -63
504, 1, 0, 1, -65
505, 1, 0, 1, -63
506, 1, 0, 1, -65
507, 1, 0, 1, -64
508, 1, 0, 1, -64
509, 1, 0, 1, -64
510, 1, 0, 1, -64
511, 1, 0, 1, -64
512, 1, 0, 1, -65
513, 1, 0, 1, -65
514, 1, 0, 1, -64
515, 1, 0, 1, -63
516, 1, 0, 1, -64
517, 1, 0, 1, -63
518, 1, 0, 1, -63
519, 1, 0, 1, -65
520, 0, 2, 1, -64
521, 0, 2, 1, -64
522, 0, 2, 1, -64
523, 0, 2, 1, -64
524, 0, 2, 1, -64
525, 0, 2, 1, -65
526, 0, 2, 1, -64
527, 0, 2, 1, -64
528, 0, 2, 1, -64
529, 0, 2, 1, -64
530, 0, 2, 1, -64
531, 0, 2, 1, -64
532, 0, 2, 1, -64
533, 0, 2, 1, -64
534, 0, 2, 1, -64
535, 0, 2, 1, -64
536, 0, 2, 1, -64
537, 0, 2, 1, -64
538, 0, 2, 1, -64
539, 0, 2, 1, -64
540, 1, 2, 1, -60
541, 1, 2, 1, -60
542, 1, 2, 1, -60
543, 1, 2, 1, -59
544, 1, 2, 1, -60
545, 1, 2, 1, -60
546, 1, 2, 1, -63
547, 1, 2, 1, -59
548, 1, 2, 1, -60
549, 1, 2, 1, -63
550, 1, 2, 1, -60
551, 1, 2, 1, -60
552, 1, 2, 1, -60
553, 1, 2, 1, -60
554, 1, 2, 1, -60
555, 1, 2, 1, -63
556, 1, 2, 1, -60
557, 1, 2, 1, -60
558, 1, 2, 1, -60
559, 1, 2, 1, -60
560, 0, 3, 1, -63
561, 0, 3, 1, -63
562, 0, 3, 1, -63
563, 0, 3, 1, -67
564, 0, 3, 1, -65
565, 0, 3, 1, -64
566, 0, 3, 1, -65
567, 0, 3, 1, -65
568, 0, 3, 1, -63
569, 0, 3, 1, -65
570, 0, 3, 1, -63
571, 0, 3, 1, -65
572, 0, 3, 1, -65
573, 0, 3, 1, -65
574, 0, 3, 1, -63
575, 0, 3, 1, -65
576, 0, 3, 1, -63
577, 0, 3, 1, -64
578, 0, 3, 1, -65
579, 0, 3, 1, -65
580, 1, 3, 1, -61
581, 1, 3, 1, -59
582, 1, 3, 1, -59
583, 1, 3, 1, -59
584, 1, 3, 1, -59
585, 1, 3, 1, -59
586, 1, 3, 1, -58
587, 1, 3, 1, -59
588, 1, 3, 1, -59
589, 1, 3, 1, -59
590, 1, 3, 1, -58
591, 1, 3, 1, -59
592, 1, 3, 1, -59
593, 1, 3, 1, -59
594, 1, 3, 1, -58
595, 1, 3, 1, -58
596, 1, 3, 1, -59
597, 1, 3, 1, -58
598, 1, 3, 1, -59
599, 1, 3, 1, -59
600, 0, 4, 1, -63
601, 0, 4, 1, -63
602, 0, 4, 1, -63
603, 0, 4, 1, -63
604, 0, 4, 1, -63
605, 0, 4, 1, -63
606, 0, 4, 1, -63
607, 0, 4, 1, -63
608, 0, 4, 1, -63
609, 0, 4, 1, -63
610, 0, 4, 1, -63
611, 0, 4, 1, -63
612, 0, 4, 1, -63
613, 0, 4, 1, -63
614, 0, 4, 1, -63
615, 0, 4, 1, -63
616, 0, 4, 1, -63
617, 0, 4, 1, -63
618, 0, 4, 1, -63
619, 0, 4, 1, -63
620, 1, 4, 1, -58
621, 1, 4, 1, -58
622, 1, 4, 1, -58
623, 1, 4, 1, -58
624, 1, 4, 1, -58
625, 1, 4, 1, -58
626, 1, 4, 1, -58
627, 1, 4, 1, -58
628, 1, 4, 1, -58
629, 1, 4, 1, -58
630, 1, 4, 1, -58
631, 1, 4, 1, -58
632, 1, 4, 1, -58
633, 1, 4, 1, -58
634, 1, 4, 1, -58
635, 1, 4, 1, -58
636, 1, 4, 1, -58
637, 1, 4, 1, -58
638, 1, 4, 1, -58
639, 1, 4, 1, -58
640, 0, 5, 1, -62
641, 0, 5, 1, -62
642, 0, 5, 1, -62
643, 0, 5, 1, -62
644, 0, 5, 1, -62
645, 0, 5, 1, -62
646, 0, 5, 1, -62
647, 0, 5, 1, -62
648, 0, 5, 1, -62
649, 0, 5, 1, -62
650, 0, 5, 1, -62
651, 0, 5, 1, -62
652, 0, 5, 1, -62
653, 0, 5, 1, -62
654, 0, 5, 1, -62
655, 0, 5, 1, -62
656, 0, 5, 1, -62
657, 0, 5, 1, -62
658, 0, 5, 1, -62
659, 0, 5, 1, -62
660, 1, 5, 1, -57
661, 1, 5, 1, -57
662, 1, 5, 1, -57
663, 1, 5, 1, -57
664, 1, 5, 1, -57
665, 1, 5, 1, -57
666, 1, 5, 1, -57
667, 1, 5, 1, -57
668, 1, 5, 1, -57
669, 1, 5, 1, -57
670, 1, 5, 1, -57
671, 1, 5, 1, -57
672, 1, 5, 1, -57
673, 1, 5, 1, -57
674, 1, 5, 1, -57
675, 1, 5, 1, -57
676, 1, 5, 1, -57
677, 1, 5, 1, -57
678, 1, 5, 1, -57
679, 1, 5, 1, -57
680, 0, 6, 1, -61
681, 0, 6, 1, -61
682, 0, 6, 1, -61
683, 0, 6, 1, -62
684, 0, 6, 1, -61
685, 0, 6, 1, -62
686, 0, 6, 1, -61
687, 0, 6, 1, -61
688, 0, 6, 1, -63
689, 0, 6, 1, -61
690, 0, 6, 1, -61
691, 0, 6, 1, -61
692, 0, 6, 1, -61
693, 0, 6, 1, -61
694, 0, 6, 1, -61
695, 0, 6, 1, -61
696, 0, 6, 1, -61
697, 0, 6, 1, -61
698, 0, 6, 1, -61
699, 0, 6, 1, -62
700, 1, 6, 1, -56
701, 1, 6, 1, -56
702, 1, 6, 1, -56
703, 1, 6, 1, -56
704, 1, 6, 1, -56
705, 1, 6, 1, -56
706, 1, 6, 1, -56
707, 1, 6, 1, -56
708, 1, 6, 1, -56
709, 1, 6, 1, -56
710, 1, 6, 1, -56
711, 1, 6, 1, -56
712, 1, 6, 1, -56
713, 1, 6, 1, -56
714, 1, 6, 1, -56
715, 1, 6, 1, -56
716, 1, 6, 1, -56
717, 1, 6, 1, -58
718, 1, 6, 1, -56
719, 1, 6, 1, -56
720, 0, 7, 1, -61
721, 0, 7, 1, -61
722, 0, 7, 1, -61
723, 0, 7, 1, -61
724, 0, 7, 1, -61
725, 0, 7, 1, -61
726, 0, 7, 1, -60
727, 0, 7, 1, -61
728, 0, 7, 1, -61
729, 0, 7, 1, -61
730, 0, 7, 1, -61
731, 0, 7, 1, -61
732, 0, 7, 1, -61
733, 0, 7, 1, -61
734, 0, 7, 1, -60
735, 0, 7, 1, -61
736, 0, 7, 1, -61
737, 0, 7, 1, -61
738, 0, 7, 1, -60
739, 0, 7, 1, -61
740, 1, 7, 1, -56
741, 1, 7, 1, -56
742, 1, 7, 1, -56
743, 1, 7, 1, -56
744, 1, 7, 1, -56
745, 1, 7, 1, -56
746, 1, 7, 1, -56
747, 1, 7, 1, -56
748, 1, 7, 1, -56
749, 1, 7, 1, -56
750, 1, 7, 1, -56
751, 1, 7, 1, -56
752, 1, 7, 1, -56
753, 1, 7, 1, -56
754, 1, 7, 1, -56
755, 1, 7, 1, -56
756, 1, 7, 1, -56
757, 1, 7, 1, -56
758, 1, 7, 1, -56
759, 1, 7, 1, -56
760, 0, 8, 1, -60
761, 0, 8, 1, -61
762, 0, 8, 1, -60
763, 0, 8, 1, -60
764, 0, 8, 1, -60
765, 0, 8, 1, -60
766, 0, 8, 1, -60
767, 0, 8, 1, -58
768, 0, 8, 1, -60
769, 0, 8, 1, -60
770, 0, 8, 1, -60
771, 0, 8, 1, -61
772, 0, 8, 1, -60
773, 0, 8, 1, -60
774, 0, 8, 1, -60
775, 0, 8, 1, -61
776, 0, 8, 1, -60
777, 0, 8, 1, -61
778, 0, 8, 1, -60
779, 0, 8, 1, -60
780, 1, 8, 1, -55
781, 1, 8, 1, -55
782, 1, 8, 1, -55
783, 1, 8, 1, -53
784, 1, 8, 1, -55
785, 1, 8, 1, -55
786, 1, 8, 1, -53
787, 1, 8, 1, -55
788, 1, 8, 1, -55
789, 1, 8, 1, -55
790, 1, 8, 1, -55
791, 1, 8, 1, -55
792, 1, 8, 1, -55
793, 1, 8, 1, -53
794, 1, 8, 1, -55
795, 1, 8, 1, -55
796, 1, 8, 1, -55
797, 1, 8, 1, -55
798, 1, 8, 1, -55
799, 1, 8, 1, -55
800, 0, -8, 2, -75
801, 0, -8, 2, -75
802, 0, -8, 2, -75
803, 0, -8, 2, -76
804, 0, -8, 2, -75
805, 0, -8, 2, -76
806, 0, -8, 2, -75
807, 0, -8, 2, -76
808, 0, -8, 2, -76
809, 0, -8, 2, -76
810, 0, -8, 2, -75
811, 0, -8, 2, -76
812, 0, -8, 2, -75
813, 0, -8, 2, -76
814, 0, -8, 2, -75
815, 0, -8, 2, -76
816, 0, -8, 2, -75
817, 0, -8, 2, -76
818, 0, -8, 2, -75
819, 0, -8, 2, -76
820, 1, -8, 2, -71
821, 1, -8, 2, -71
822, 1, -8, 2, -71
823, 1, -8, 2, -71
824, 1, -8, 2, -71
825, 1, -8, 2, -71
826, 1, -8, 2, -71
827, 1, -8, 2, -71
828, 1, -8, 2, -71
829, 1, -8, 2, -71
830, 1, -8, 2, -71
831, 1, -8, 2, -71
832, 1, -8, 2, -71
833, 1, -8, 2, -71
834, 1, -8, 2, -71
835, 1, -8, 2, -71
836, 1, -8, 2, -71
837, 1, -8, 2, -71
838, 1, -8, 2, -71
839, 1, -8, 2, -71
840, 0, -4, 2, -72
841, 0, -4, 2, -73
842, 0, -4, 2, -72
843, 0, -4, 2, -73
844, 0, -4, 2, -72
845, 0, -4, 2, -73
846, 0, -4, 2, -72
847, 0, -4, 2, -73
848, 0, -4, 2, -72
849, 0, -4, 2, -73
850, 0, -4, 2, -72
851, 0, -4, 2, -73
852, 0, -4, 2, -72
853, 0, -4, 2, -73
854, 0, -4, 2, -72
855, 0, -4, 2, -73
856, 0, -4, 2, -72
857, 0, -4, 2, -73
858, 0, -4, 2, -72
859, 0, -4, 2, -73
860, 1, -4, 2, -68
861, 1, -4, 2, -68
862, 1, -4, 2, -68
863, 1, -4, 2, -68
864, 1, -4, 2, -69
865, 1, -4, 2, -68
866, 1, -4, 2, -68
867, 1, -4, 2, -68
868, 1, -4, 2, -68
869, 1, -4, 2, -68
870, 1, -4, 2, -68
871, 1, -4, 2, -68
872, 1, -4, 2, -68
873, 1, -4, 2, -68
874, 1, -4, 2, -68
875, 1, -4, 2, -68
876, 1, -4, 2, -68
877, 1, -4, 2, -68
878, 1, -4, 2, -68
879, 1, -4, 2, -68
880, 0, 0, 2, -69
881, 0, 0, 2, -69
882, 0, 0, 2, -69
883, 0, 0, 2, -69
884, 0, 0, 2, -69
885, 0, 0, 2, -69
886, 0, 0, 2, -69
887, 0, 0, 2, -69
888, 0, 0, 2, -69
889, 0, 0, 2, -69
890, 0, 0, 2, -69
891, 0, 0, 2, -69
892, 0, 0, 2, -69
893, 0, 0, 2, -69
894, 0, 0, 2, -69
895, 0, 0, 2, -69
896, 0, 0, 2, -69
897, 0, 0, 2, -69
898, 0, 0, 2, -69
899, 0, 0, 2, -69
900, 1, 0, 2, -64
901, 1, 0, 2, -64
902, 1, 0, 2, -64
903, 1, 0, 2, -64
904, 1, 0, 2, -64
905, 1, 0, 2, -64
906, 1, 0, 2, -63
907, 1, 0, 2, -64
908, 1, 0, 2, -64
909, 1, 0, 2, -64
910, 1, 0, 2, -64
911, 1, 0, 2, -64
912, 1, 0, 2, -64
913, 1, 0, 2, -64
914, 1, 0, 2, -64
915, 1, 0, 2, -64
916, 1, 0, 2, -64
917, 1, 0, 2, -64
918, 1, 0, 2, -64
919, 1, 0, 2, -64
920, 0, 2, 2, -65
921, 0, 2, 2, -65
922, 0, 2, 2, -65
923, 0, 2, 2, -65
924, 0, 2, 2, -65
925, 0, 2, 2, -65
926, 0, 2, 2, -65
927, 0, 2, 2, -65
928, 0, 2, 2, -65
929, 0, 2, 2, -65
930, 0, 2, 2, -65
931, 0, 2, 2, -65
932, 0, 2, 2, -65
933, 0, 2, 2, -65
934, 0, 2, 2, -65
935, 0, 2, 2, -65
936, 0, 2, 2, -65
937, 0, 2, 2, -65
938, 0, 2, 2, -65
939, 0, 2, 2, -65
940, 1, 2, 2, -60
941, 1, 2, 2, -60
942, 1, 2, 2, -61
943, 1, 2, 2, -61
944, 1, 2, 2, -61
945, 1, 2, 2, -61
946, 1, 2, 2, -60
947, 1, 2, 2, -61
948, 1, 2, 2, -61
949, 1, 2, 2, -60
950, 1, 2, 2, -61
951, 1, 2, 2, -60
952, 1, 2, 2, -61
953, 1, 2, 2, -61
954, 1, 2, 2, -60
955, 1, 2, 2, -61
956, 1, 2, 2, -60
957, 1, 2, 2, -61
958, 1, 2, 2, -60
959, 1, 2, 2, -60
960, 0, 3, 2, -64
961, 0, 3, 2, -64
962, 0, 3, 2, -64
963, 0, 3, 2, -64
964, 0, 3, 2, -64
965, 0, 3, 2, -64
966, 0, 3, 2, -64
967, 0, 3, 2, -64
968, 0, 3, 2, -64
969, 0, 3, 2, -64
970, 0, 3, 2, -64
971, 0, 3, 2, -64
972, 0, 3, 2, -64
973, 0, 3, 2, -64
974, 0, 3, 2, -64
975, 0, 3, 2, -64
976, 0, 3, 2, -64
977, 0, 3, 2, -64
978, 0, 3, 2, -64
979, 0, 3, 2, -64
980, 1, 3, 2, -60
981, 1, 3, 2, -60
982, 1, 3, 2, -60
983, 1, 3, 2, -60
984, 1, 3, 2, -60
985, 1, 3, 2, -62
986, 1, 3, 2, -60
987, 1, 3, 2, -60
988, 1, 3, 2, -60
989, 1, 3, 2, -60
990, 1, 3, 2, -60
991, 1, 3, 2, -60
992, 1, 3, 2, -60
993, 1, 3, 2, -60
994, 1, 3, 2, -60
995, 1, 3, 2, -60
