Measurement Number, Transmitter, TX Power, Mode, RSSI
394, 1, 8, 0, -73
395, 1, 8, 0, -73
396, 1, 8, 0, -73
397, 1, 8, 0, -73
398, 1, 8, 0, -73
399, 1, 8, 0, -73
400, 0, -8, 1, -72
401, 0, -8, 1, -72
402, 0, -8, 1, -72
403, 0, -8, 1, -72
404, 0, -8, 1, -72
405, 0, -8, 1, -72
406, 0, -8, 1, -72
407, 0, -8, 1, -72
408, 0, -8, 1, -72
409, 0, -8, 1, -72
410, 0, -8, 1, -72
411, 0, -8, 1, -72
412, 0, -8, 1, -72
413, 0, -8, 1, -72
414, 0, -8, 1, -72
415, 0, -8, 1, -72
416, 0, -8, 1, -72
417, 0, -8, 1, -72
418, 0, -8, 1, -72
419, 0, -8, 1, -72
420, 1, -8, 1, -73
421, 1, -8, 1, -73
422, 1, -8, 1, -73
423, 1, -8, 1, -73
424, 1, -8, 1, -73
425, 1, -8, 1, -73
426, 1, -8, 1, -73
427, 1, -8, 1, -73
428, 1, -8, 1, -73
429, 1, -8, 1, -73
430, 1, -8, 1, -73
431, 1, -8, 1, -73
432, 1, -8, 1, -73
433, 1, -8, 1, -73
434, 1, -8, 1, -73
435, 1, -8, 1, -73
436, 1, -8, 1, -73
437, 1, -8, 1, -73
438, 1, -8, 1, -73
439, 1, -8, 1, -73
440, 0, -4, 1, -69
441, 0, -4, 1, -69
442, 0, -4, 1, -69
443, 0, -4, 1, -69
444, 0, -4, 1, -69
445, 0, -4, 1, -69
446, 0, -4, 1, -69
447, 0, -4, 1, -69
448, 0, -4, 1, -69
449, 0, -4, 1, -69
450, 0, -4, 1, -69
451, 0, -4, 1, -69
452, 0, -4, 1, -69
453, 0, -4, 1, -69
454, 0, -4, 1, -69
455, 0, -4, 1, -69
456, 0, -4, 1, -69
457, 0, -4, 1, -69
458, 0, -4, 1, -69
459, 0, -4, 1, -69
460, 1, -4, 1, -70
461, 1, -4, 1, -69
462, 1, -4, 1, -70
463, 1, -4, 1, -70
464, 1, -4, 1, -70
465, 1, -4, 1, -70
466, 1, -4, 1, -70
467, 1, -4, 1, -70
468, 1, -4, 1, -70
469, 1, -4, 1, -70
470, 1, -4, 1, -70
471, 1, -4, 1, -70
472, 1, -4, 1, -70
473, 1, -4, 1, -70
474, 1, -4, 1, -70
475, 1, -4, 1, -70
476, 1, -4, 1, -70
477, 1, -4, 1, -70
