Measurement Number, Transmitter, TX Power, Mode, RSSI
894, 0, 0, 2, -65
895, 0, 0, 2, -65
896, 0, 0, 2, -65
897, 0, 0, 2, -65
898, 0, 0, 2, -63
899, 0, 0, 2, -65
900, 1, 0, 2, -65
901, 1, 0, 2, -65
902, 1, 0, 2, -65
903, 1, 0, 2, -65
904, 1, 0, 2, -65
905, 1, 0, 2, -65
906, 1, 0, 2, -65
907, 1, 0, 2, -65
908, 1, 0, 2, -65
909, 1, 0, 2, -65
910, 1, 0, 2, -65
911, 1, 0, 2, -65
912, 1, 0, 2, -65
913, 1, 0, 2, -65
914, 1, 0, 2, -65
915, 1, 0, 2, -65
916, 1, 0, 2, -65
917, 1, 0, 2, -65
918, 1, 0, 2, -65
919, 1, 0, 2, -65
920, 0, 2, 2, -61
921, 0, 2, 2, -64
922, 0, 2, 2, -64
923, 0, 2, 2, -62
924, 0, 2, 2, -63
925, 0, 2, 2, -64
926, 0, 2, 2, -61
927, 0, 2, 2, -64
928, 0, 2, 2, -64
929, 0, 2, 2, -61
930, 0, 2, 2, -63
931, 0, 2, 2, -64
932, 0, 2, 2, -62
933, 0, 2, 2, -62
934, 0, 2, 2, -63
935, 0, 2, 2, -61
936, 0, 2, 2, -61
937, 0, 2, 2, -61
938, 0, 2, 2, -62
939, 0, 2, 2, -61
940, 1, 2, 2, -62
941, 1, 2, 2, -61
942, 1, 2, 2, -62
943, 1, 2, 2, -61
944, 1, 2, 2, -61
945, 1, 2, 2, -61
946, 1, 2, 2, -62
947, 1, 2, 2, -61
948, 1, 2, 2, -62
949, 1, 2, 2, -63
950, 1, 2, 2, -61
951, 1, 2, 2, -61
952, 1, 2, 2, -64
953, 1, 2, 2, -62
954, 1, 2, 2, -62
955, 1, 2, 2, -61
956, 1, 2, 2, -61
957, 1, 2, 2, -62
958, 1, 2, 2, -64
959, 1, 2, 2, -61
960, 0, 3, 2, -61
961, 0, 3, 2, -59
962, 0, 3, 2, -60
963, 0, 3, 2, -60
964, 0, 3, 2, -61
965, 0, 3, 2, -60
966, 0, 3, 2, -61
967, 0, 3, 2, -61
968, 0, 3, 2, -61
969, 0, 3, 2, -60
970, 0, 3, 2, -60
971, 0, 3, 2, -59
972, 0, 3, 2, -60
973, 0, 3, 2, -60
974, 0, 3, 2, -61
975, 0, 3, 2, -61
976, 0, 3, 2, -61
977, 0, 3, 2, -61
978, 0, 3, 2, -61
979, 0, 3, 2, -61
980, 1, 3, 2, -60
981, 1, 3, 2, -60
982, 1, 3, 2, -60
983, 1, 3, 2, -60
