TimeDelta,median_ZigBee,LB_ZigBee,UB_ZigBee,median_BLE_2M,LB_BLE_2M,UB_BLE_2M,median_BLE_1M,LB_BLE_1M,UB_BLE_1M,median_BLE_500K,LB_BLE_500K,UB_BLE_500K,median_BLE_125K,LB_BLE_125K,UB_BLE_125K
-140,75.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,20.0
-120,92.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,80.0
-100,57.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,0.0,35.0
-90,62.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,60.0
-80,57.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,25.0
-75,,,,,,,,,,,,,,,
-70,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,40.0
-60,65.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,0.0,65.0
-50,82.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,30.0
-45,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0
-40,75.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0
-35,52.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-30,52.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-25,80.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20,57.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-16,,,,,,,,,,,,,,,
-15,52.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0
-14,67.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-13,60.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
-12,60.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-11,60.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-10,57.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0
-9,57.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-8,47.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,15.0
-7,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,10.0
-6,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0
-5,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
-4,40.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,20.0
-3,40.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.0,20.0
-2,40.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,30.0
-1,25.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,10.0,40.0
0,32.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,15.0,40.0
1,35.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,10.0,40.0
2,42.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,55.0
3,37.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,30.0,60.0
4,35.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,75.0
5,45.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.0,60.0
6,42.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,10.0,45.0
7,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,25.0
8,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,10.0
9,62.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,65.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,55.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,60.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,62.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,57.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,42.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,,,,,,,,,,,,,,,
20,60.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,67.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,45.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,57.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
40,70.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,40.0
45,72.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,20.0
50,77.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,25.0
60,60.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,45.0
70,90.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,85.0
75,,,,,,,,,,,,,,,
80,92.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.0
90,67.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,40.0
100,52.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,40.0
120,62.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,15.0
140,82.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,25.0
