MeasureCount,Transmitter,TxPower,Mode,RSSI
817,0,-8,2,-77
818,0,-8,2,-77
819,0,-8,2,-77
820,1,-8,2,-73
821,1,-8,2,-74
822,1,-8,2,-73
823,1,-8,2,-73
824,1,-8,2,-73
825,1,-8,2,-73
826,1,-8,2,-73
827,1,-8,2,-73
828,1,-8,2,-73
829,1,-8,2,-74
830,1,-8,2,-73
831,1,-8,2,-73
832,1,-8,2,-73
833,1,-8,2,-74
834,1,-8,2,-73
835,1,-8,2,-74
836,1,-8,2,-73
837,1,-8,2,-73
838,1,-8,2,-73
839,1,-8,2,-73
840,0,-4,2,-74
841,0,-4,2,-74
842,0,-4,2,-74
843,0,-4,2,-74
844,0,-4,2,-74
845,0,-4,2,-74
846,0,-4,2,-74
847,0,-4,2,-74
848,0,-4,2,-74
849,0,-4,2,-74
850,0,-4,2,-74
851,0,-4,2,-74
852,0,-4,2,-74
853,0,-4,2,-74
854,0,-4,2,-74
855,0,-4,2,-74
856,0,-4,2,-74
857,0,-4,2,-74
858,0,-4,2,-74
859,0,-4,2,-74
860,1,-4,2,-70
861,1,-4,2,-70
862,1,-4,2,-70
863,1,-4,2,-70
864,1,-4,2,-70
865,1,-4,2,-70
866,1,-4,2,-70
867,1,-4,2,-70
868,1,-4,2,-70
869,1,-4,2,-70
870,1,-4,2,-70
871,1,-4,2,-70
872,1,-4,2,-70
873,1,-4,2,-70
874,1,-4,2,-70
875,1,-4,2,-70
876,1,-4,2,-70
877,1,-4,2,-70
878,1,-4,2,-70
879,1,-4,2,-70
880,0,0,2,-71
881,0,0,2,-71
882,0,0,2,-71
883,0,0,2,-71
884,0,0,2,-71
885,0,0,2,-71
886,0,0,2,-71
887,0,0,2,-71
888,0,0,2,-71
889,0,0,2,-71
890,0,0,2,-71
891,0,0,2,-71
892,0,0,2,-71
893,0,0,2,-71
894,0,0,2,-71
895,0,0,2,-71
896,0,0,2,-71
897,0,0,2,-71
898,0,0,2,-70
899,0,0,2,-71
900,1,0,2,-67
901,1,0,2,-67
902,1,0,2,-67
903,1,0,2,-67
904,1,0,2,-66
905,1,0,2,-67
906,1,0,2,-67
907,1,0,2,-67
908,1,0,2,-67
909,1,0,2,-67
910,1,0,2,-67
911,1,0,2,-67
912,1,0,2,-67
913,1,0,2,-67
914,1,0,2,-67
915,1,0,2,-67
916,1,0,2,-67
917,1,0,2,-67
918,1,0,2,-66
919,1,0,2,-67
920,0,2,2,-67
921,0,2,2,-67
922,0,2,2,-67
923,0,2,2,-67
924,0,2,2,-67
925,0,2,2,-67
926,0,2,2,-67
927,0,2,2,-67
928,0,2,2,-67
929,0,2,2,-67
930,0,2,2,-67
931,0,2,2,-67
932,0,2,2,-67
933,0,2,2,-67
934,0,2,2,-67
935,0,2,2,-67
936,0,2,2,-67
937,0,2,2,-67
938,0,2,2,-67
939,0,2,2,-67
940,1,2,2,-62
941,1,2,2,-63
942,1,2,2,-62
943,1,2,2,-63
944,1,2,2,-63
945,1,2,2,-63
946,1,2,2,-62
947,1,2,2,-63
948,1,2,2,-63
949,1,2,2,-63
950,1,2,2,-63
951,1,2,2,-63
952,1,2,2,-63
953,1,2,2,-62
954,1,2,2,-61
955,1,2,2,-62
956,1,2,2,-62
957,1,2,2,-62
958,1,2,2,-62
959,1,2,2,-62
960,0,3,2,-66
961,0,3,2,-66
962,0,3,2,-66
963,0,3,2,-66
964,0,3,2,-66
965,0,3,2,-66
966,0,3,2,-66
967,0,3,2,-66
968,0,3,2,-66
969,0,3,2,-66
970,0,3,2,-66
971,0,3,2,-66
972,0,3,2,-66
973,0,3,2,-66
974,0,3,2,-66
975,0,3,2,-66
976,0,3,2,-66
977,0,3,2,-66
978,0,3,2,-66
979,0,3,2,-66
980,1,3,2,-62
981,1,3,2,-64
982,1,3,2,-62
983,1,3,2,-62
984,1,3,2,-62
985,1,3,2,-62
986,1,3,2,-62
987,1,3,2,-62
988,1,3,2,-62
989,1,3,2,-62
990,1,3,2,-64
991,1,3,2,-62
992,1,3,2,-62
993,1,3,2,-62
994,1,3,2,-62
995,1,3,2,-62
996,1,3,2,-64
997,1,3,2,-64
998,1,3,2,-62
999,1,3,2,-62
1000,0,4,2,-65
1001,0,4,2,-65
1002,0,4,2,-65
1003,0,4,2,-65
1004,0,4,2,-65
1005,0,4,2,-65
1006,0,4,2,-65
1007,0,4,2,-65
1008,0,4,2,-65
1009,0,4,2,-65
1010,0,4,2,-65
1011,0,4,2,-65
1012,0,4,2,-65
1013,0,4,2,-65
1014,0,4,2,-65
1015,0,4,2,-65
1016,0,4,2,-65
1017,0,4,2,-65
1018,0,4,2,-65
1019,0,4,2,-65
1020,1,4,2,-61
1021,1,4,2,-61
1022,1,4,2,-61
1023,1,4,2,-61
1024,1,4,2,-61
1025,1,4,2,-63
1026,1,4,2,-61
1027,1,4,2,-61
1028,1,4,2,-61
1029,1,4,2,-63
1030,1,4,2,-61
1031,1,4,2,-63
1032,1,4,2,-61
1033,1,4,2,-61
1034,1,4,2,-61
1035,1,4,2,-61
1036,1,4,2,-61
1037,1,4,2,-61
1038,1,4,2,-63
1039,1,4,2,-63
1040,0,5,2,-64
1041,0,5,2,-63
1042,0,5,2,-64
1043,0,5,2,-64
1044,0,5,2,-64
1045,0,5,2,-63
1046,0,5,2,-64
1047,0,5,2,-64
1048,0,5,2,-64
1049,0,5,2,-64
1050,0,5,2,-64
1051,0,5,2,-64
1052,0,5,2,-64
1053,0,5,2,-64
1054,0,5,2,-64
1055,0,5,2,-64
1056,0,5,2,-64
1057,0,5,2,-64
1058,0,5,2,-63
1059,0,5,2,-64
1060,1,5,2,-61
1061,1,5,2,-60
1062,1,5,2,-60
1063,1,5,2,-61
1064,1,5,2,-59
1065,1,5,2,-60
1066,1,5,2,-59
1067,1,5,2,-61
1068,1,5,2,-59
1069,1,5,2,-59
1070,1,5,2,-61
1071,1,5,2,-58
1072,1,5,2,-61
1073,1,5,2,-61
1074,1,5,2,-61
1075,1,5,2,-61
1076,1,5,2,-59
1077,1,5,2,-60
1078,1,5,2,-61
1079,1,5,2,-61
1080,0,6,2,-63
1081,0,6,2,-63
1082,0,6,2,-64
1083,0,6,2,-63
1084,0,6,2,-63
1085,0,6,2,-63
1086,0,6,2,-65
1087,0,6,2,-63
1088,0,6,2,-63
1089,0,6,2,-63
1090,0,6,2,-63
1091,0,6,2,-64
1092,0,6,2,-63
1093,0,6,2,-63
1094,0,6,2,-63
1095,0,6,2,-63
1096,0,6,2,-63
1097,0,6,2,-65
1098,0,6,2,-63
1099,0,6,2,-63
1100,1,6,2,-60
1101,1,6,2,-60
1102,1,6,2,-60
1103,1,6,2,-60
1104,1,6,2,-60
1105,1,6,2,-60
1106,1,6,2,-60
1107,1,6,2,-60
1108,1,6,2,-60
1109,1,6,2,-60
1110,1,6,2,-60
1111,1,6,2,-60
1112,1,6,2,-60
1113,1,6,2,-60
1114,1,6,2,-60
1115,1,6,2,-60
1116,1,6,2,-60
1117,1,6,2,-60
1118,1,6,2,-60
1119,1,6,2,-60
1120,0,7,2,-63
1121,0,7,2,-63
1122,0,7,2,-63
1123,0,7,2,-63
1124,0,7,2,-63
1125,0,7,2,-63
1126,0,7,2,-62
1127,0,7,2,-63
1128,0,7,2,-63
1129,0,7,2,-63
1130,0,7,2,-63
1131,0,7,2,-63
1132,0,7,2,-63
1133,0,7,2,-63
1134,0,7,2,-63
1135,0,7,2,-63
1136,0,7,2,-63
1137,0,7,2,-63
1138,0,7,2,-63
1139,0,7,2,-63
1140,1,7,2,-60
1141,1,7,2,-60
1142,1,7,2,-62
1143,1,7,2,-59
1144,1,7,2,-60
1145,1,7,2,-59
1146,1,7,2,-62
1147,1,7,2,-60
1148,1,7,2,-62
1149,1,7,2,-62
1150,1,7,2,-59
1151,1,7,2,-60
1152,1,7,2,-62
1153,1,7,2,-62
1154,1,7,2,-60
1155,1,7,2,-60
1156,1,7,2,-62
1157,1,7,2,-60
1158,1,7,2,-60
1159,1,7,2,-60
1160,0,8,2,-62
1161,0,8,2,-62
1162,0,8,2,-62
1163,0,8,2,-62
1164,0,8,2,-62
1165,0,8,2,-62
1166,0,8,2,-62
1167,0,8,2,-62
1168,0,8,2,-62
1169,0,8,2,-62
1170,0,8,2,-62
1171,0,8,2,-62
1172,0,8,2,-62
1173,0,8,2,-62
1174,0,8,2,-62
1175,0,8,2,-62
1176,0,8,2,-62
1177,0,8,2,-62
1178,0,8,2,-62
1179,0,8,2,-62
1180,1,8,2,-58
1181,1,8,2,-61
1182,1,8,2,-58
1183,1,8,2,-58
1184,1,8,2,-61
1185,1,8,2,-61
1186,1,8,2,-58
1187,1,8,2,-58
1188,1,8,2,-61
1189,1,8,2,-59
1190,1,8,2,-58
1191,1,8,2,-58
1192,1,8,2,-58
1193,1,8,2,-58
1194,1,8,2,-58
1195,1,8,2,-58
1196,1,8,2,-58
1197,1,8,2,-58
1198,1,8,2,-58
1199,1,8,2,-59
1200,0,-8,3,-77
1201,0,-8,3,-77
1202,0,-8,3,-76
1203,0,-8,3,-76
1204,0,-8,3,-76
1205,0,-8,3,-77
1206,0,-8,3,-77
1207,0,-8,3,-76
1208,0,-8,3,-77
1209,0,-8,3,-76
1210,0,-8,3,-76
1211,0,-8,3,-76
1212,0,-8,3,-77
1213,0,-8,3,-77
1214,0,-8,3,-77
1215,0,-8,3,-77
1216,0,-8,3,-77
1217,0,-8,3,-76
1218,0,-8,3,-76
1219,0,-8,3,-77
1220,1,-8,3,-73
1221,1,-8,3,-73
1222,1,-8,3,-73
