MeasureCount,Transmitter,TxPower,Mode,RSSI
281,0,6,0,-61
282,0,6,0,-62
283,0,6,0,-61
284,0,6,0,-62
285,0,6,0,-61
286,0,6,0,-60
287,0,6,0,-62
288,0,6,0,-62
289,0,6,0,-61
290,0,6,0,-61
291,0,6,0,-61
292,0,6,0,-60
293,0,6,0,-60
294,0,6,0,-62
295,0,6,0,-61
296,0,6,0,-60
297,0,6,0,-61
298,0,6,0,-60
299,0,6,0,-60
300,1,6,0,-71
301,1,6,0,-71
302,1,6,0,-71
303,1,6,0,-71
304,1,6,0,-71
305,1,6,0,-71
306,1,6,0,-71
307,1,6,0,-71
308,1,6,0,-71
309,1,6,0,-71
310,1,6,0,-71
311,1,6,0,-71
312,1,6,0,-71
313,1,6,0,-71
314,1,6,0,-71
315,1,6,0,-71
316,1,6,0,-71
317,1,6,0,-71
318,1,6,0,-71
319,1,6,0,-71
320,0,7,0,-60
321,0,7,0,-60
322,0,7,0,-60
323,0,7,0,-60
324,0,7,0,-60
325,0,7,0,-60
326,0,7,0,-60
327,0,7,0,-60
328,0,7,0,-60
329,0,7,0,-60
330,0,7,0,-60
331,0,7,0,-60
332,0,7,0,-60
333,0,7,0,-60
334,0,7,0,-61
335,0,7,0,-60
336,0,7,0,-60
337,0,7,0,-60
338,0,7,0,-60
339,0,7,0,-60
340,1,7,0,-70
341,1,7,0,-70
342,1,7,0,-70
343,1,7,0,-70
344,1,7,0,-70
345,1,7,0,-70
346,1,7,0,-70
347,1,7,0,-70
348,1,7,0,-70
349,1,7,0,-70
350,1,7,0,-70
351,1,7,0,-70
352,1,7,0,-70
353,1,7,0,-70
354,1,7,0,-70
355,1,7,0,-70
356,1,7,0,-70
357,1,7,0,-70
358,1,7,0,-70
359,1,7,0,-70
360,0,8,0,-60
361,0,8,0,-60
362,0,8,0,-60
363,0,8,0,-60
364,0,8,0,-60
365,0,8,0,-60
366,0,8,0,-60
367,0,8,0,-60
368,0,8,0,-60
369,0,8,0,-60
370,0,8,0,-60
371,0,8,0,-60
372,0,8,0,-60
373,0,8,0,-60
374,0,8,0,-60
375,0,8,0,-60
376,0,8,0,-60
377,0,8,0,-60
378,0,8,0,-60
379,0,8,0,-60
380,1,8,0,-70
381,1,8,0,-69
382,1,8,0,-70
383,1,8,0,-70
384,1,8,0,-70
385,1,8,0,-70
386,1,8,0,-70
387,1,8,0,-70
388,1,8,0,-70
389,1,8,0,-70
390,1,8,0,-70
391,1,8,0,-70
392,1,8,0,-70
393,1,8,0,-69
394,1,8,0,-70
395,1,8,0,-70
396,1,8,0,-70
397,1,8,0,-70
398,1,8,0,-70
399,1,8,0,-70
400,0,-8,1,-70
401,0,-8,1,-70
402,0,-8,1,-70
403,0,-8,1,-70
404,0,-8,1,-70
405,0,-8,1,-70
406,0,-8,1,-70
407,0,-8,1,-70
408,0,-8,1,-70
409,0,-8,1,-70
410,0,-8,1,-70
411,0,-8,1,-70
412,0,-8,1,-70
413,0,-8,1,-70
414,0,-8,1,-70
415,0,-8,1,-70
416,0,-8,1,-70
417,0,-8,1,-70
418,0,-8,1,-70
419,0,-8,1,-70
420,1,-8,1,-84
421,1,-8,1,-84
422,1,-8,1,-83
423,1,-8,1,-84
424,1,-8,1,-84
425,1,-8,1,-84
426,1,-8,1,-84
427,1,-8,1,-84
428,1,-8,1,-85
429,1,-8,1,-83
430,1,-8,1,-84
431,1,-8,1,-84
432,1,-8,1,-84
433,1,-8,1,-84
434,1,-8,1,-85
435,1,-8,1,-84
436,1,-8,1,-84
437,1,-8,1,-84
438,1,-8,1,-84
439,1,-8,1,-84
440,0,-4,1,-67
441,0,-4,1,-67
442,0,-4,1,-67
443,0,-4,1,-68
444,0,-4,1,-67
445,0,-4,1,-67
446,0,-4,1,-68
447,0,-4,1,-67
448,0,-4,1,-67
449,0,-4,1,-67
450,0,-4,1,-67
451,0,-4,1,-67
452,0,-4,1,-67
453,0,-4,1,-68
454,0,-4,1,-67
455,0,-4,1,-68
456,0,-4,1,-67
457,0,-4,1,-67
458,0,-4,1,-67
459,0,-4,1,-67
460,1,-4,1,-81
461,1,-4,1,-81
462,1,-4,1,-81
463,1,-4,1,-80
464,1,-4,1,-81
465,1,-4,1,-81
466,1,-4,1,-81
467,1,-4,1,-81
468,1,-4,1,-81
469,1,-4,1,-81
470,1,-4,1,-81
471,1,-4,1,-81
472,1,-4,1,-81
473,1,-4,1,-81
474,1,-4,1,-81
475,1,-4,1,-81
476,1,-4,1,-82
477,1,-4,1,-81
478,1,-4,1,-81
479,1,-4,1,-81
480,0,0,1,-65
481,0,0,1,-64
482,0,0,1,-64
483,0,0,1,-64
484,0,0,1,-64
485,0,0,1,-64
486,0,0,1,-64
487,0,0,1,-67
488,0,0,1,-65
489,0,0,1,-64
490,0,0,1,-64
491,0,0,1,-66
492,0,0,1,-64
493,0,0,1,-64
494,0,0,1,-66
495,0,0,1,-64
496,0,0,1,-67
497,0,0,1,-64
498,0,0,1,-64
499,0,0,1,-64
500,1,0,1,-78
501,1,0,1,-77
502,1,0,1,-77
503,1,0,1,-77
504,1,0,1,-78
505,1,0,1,-78
506,1,0,1,-78
507,1,0,1,-77
508,1,0,1,-78
509,1,0,1,-77
510,1,0,1,-78
511,1,0,1,-77
512,1,0,1,-78
513,1,0,1,-78
514,1,0,1,-78
