TimeDelta,median_ZigBee,LB_ZigBee,UB_ZigBee,median_BLE_2M,LB_BLE_2M,UB_BLE_2M,median_BLE_1M,LB_BLE_1M,UB_BLE_1M,median_BLE_500K,LB_BLE_500K,UB_BLE_500K,median_BLE_125K,LB_BLE_125K,UB_BLE_125K
1,90.0,75.0,100.0,80.0,55.0,95.0,57.5,45.0,80.0,65.0,25.0,85.0,100.0,100.0,100.0
2,85.0,50.0,100.0,65.0,55.0,100.0,65.0,40.0,90.0,52.5,5.0,70.0,100.0,95.0,100.0
3,90.0,50.0,95.0,55.0,40.0,95.0,65.0,40.0,75.0,30.0,5.0,65.0,97.5,70.0,100.0
4,70.0,45.0,95.0,55.0,45.0,65.0,40.0,10.0,70.0,17.5,0.0,60.0,90.0,45.0,100.0
5,65.0,45.0,85.0,35.0,15.0,60.0,50.0,25.0,60.0,15.0,0.0,40.0,75.0,50.0,100.0
6,65.0,40.0,85.0,10.0,5.0,55.0,42.5,15.0,50.0,10.0,0.0,45.0,67.5,50.0,95.0
7,65.0,55.0,85.0,5.0,0.0,55.0,45.0,0.0,60.0,5.0,0.0,30.0,52.5,25.0,90.0
8,55.0,40.0,85.0,0.0,0.0,45.0,35.0,10.0,50.0,2.5,0.0,20.0,57.5,20.0,85.0
9,55.0,45.0,75.0,0.0,0.0,15.0,37.5,5.0,55.0,0.0,0.0,10.0,62.5,15.0,95.0
10,55.0,45.0,70.0,0.0,0.0,5.0,20.0,5.0,40.0,0.0,0.0,15.0,50.0,25.0,90.0
11,65.0,55.0,80.0,0.0,0.0,0.0,5.0,0.0,40.0,0.0,0.0,15.0,47.5,5.0,85.0
12,55.0,40.0,60.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,5.0,35.0,20.0,80.0
13,55.0,45.0,75.0,0.0,0.0,0.0,2.5,0.0,20.0,0.0,0.0,5.0,30.0,10.0,75.0
14,50.0,40.0,70.0,0.0,0.0,0.0,2.5,0.0,10.0,0.0,0.0,5.0,30.0,10.0,65.0
15,50.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,5.0,50.0
16,100.0,,,0.0,,,0.0,,,0.0,,,25.0,0.0,40.0
20,55.0,45.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,50.0
25,70.0,60.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,35.0
30,35.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
35,50.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,35.0
40,80.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,55.0
45,75.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,85.0
50,80.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,65.0
60,70.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,35.0
70,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
75,100.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,55.0
80,95.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
90,60.0,55.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0
100,60.0,40.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0
120,50.0,35.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,65.0
140,80.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,85.0
