MeasureCount,Transmitter,TxPower,Mode,RSSI
891,0,0,2,-68
892,0,0,2,-68
893,0,0,2,-68
894,0,0,2,-68
895,0,0,2,-68
896,0,0,2,-68
897,0,0,2,-68
898,0,0,2,-68
899,0,0,2,-68
900,1,0,2,-79
901,1,0,2,-79
902,1,0,2,-79
903,1,0,2,-79
904,1,0,2,-79
905,1,0,2,-79
906,1,0,2,-79
907,1,0,2,-79
908,1,0,2,-79
909,1,0,2,-79
910,1,0,2,-78
911,1,0,2,-79
912,1,0,2,-78
913,1,0,2,-79
914,1,0,2,-79
915,1,0,2,-79
916,1,0,2,-79
917,1,0,2,-79
918,1,0,2,-79
919,1,0,2,-79
920,0,2,2,-64
921,0,2,2,-64
922,0,2,2,-64
923,0,2,2,-63
924,0,2,2,-64
925,0,2,2,-64
926,0,2,2,-64
927,0,2,2,-64
928,0,2,2,-64
929,0,2,2,-63
930,0,2,2,-63
931,0,2,2,-64
932,0,2,2,-64
933,0,2,2,-64
934,0,2,2,-64
935,0,2,2,-63
936,0,2,2,-63
937,0,2,2,-64
938,0,2,2,-64
939,0,2,2,-63
940,1,2,2,-75
941,1,2,2,-75
942,1,2,2,-75
943,1,2,2,-75
944,1,2,2,-75
945,1,2,2,-75
946,1,2,2,-75
947,1,2,2,-75
948,1,2,2,-75
949,1,2,2,-75
950,1,2,2,-75
951,1,2,2,-75
952,1,2,2,-75
953,1,2,2,-75
954,1,2,2,-75
955,1,2,2,-75
956,1,2,2,-75
957,1,2,2,-75
958,1,2,2,-75
959,1,2,2,-75
960,0,3,2,-63
961,0,3,2,-63
962,0,3,2,-63
963,0,3,2,-63
964,0,3,2,-63
965,0,3,2,-63
966,0,3,2,-63
967,0,3,2,-63
968,0,3,2,-63
969,0,3,2,-63
970,0,3,2,-63
971,0,3,2,-63
972,0,3,2,-63
973,0,3,2,-63
974,0,3,2,-63
975,0,3,2,-63
976,0,3,2,-63
977,0,3,2,-63
978,0,3,2,-63
979,0,3,2,-63
980,1,3,2,-74
981,1,3,2,-74
982,1,3,2,-74
983,1,3,2,-74
984,1,3,2,-74
985,1,3,2,-74
986,1,3,2,-74
987,1,3,2,-74
988,1,3,2,-74
989,1,3,2,-74
990,1,3,2,-74
991,1,3,2,-74
992,1,3,2,-74
993,1,3,2,-74
994,1,3,2,-74
995,1,3,2,-74
996,1,3,2,-74
997,1,3,2,-74
998,1,3,2,-74
999,1,3,2,-74
1000,0,4,2,-63
1001,0,4,2,-62
1002,0,4,2,-62
1003,0,4,2,-63
1004,0,4,2,-63
1005,0,4,2,-63
1006,0,4,2,-62
1007,0,4,2,-62
1008,0,4,2,-61
1009,0,4,2,-62
1010,0,4,2,-62
1011,0,4,2,-62
1012,0,4,2,-62
1013,0,4,2,-63
1014,0,4,2,-62
1015,0,4,2,-63
1016,0,4,2,-62
1017,0,4,2,-62
1018,0,4,2,-62
1019,0,4,2,-62
1020,1,4,2,-73
1021,1,4,2,-73
1022,1,4,2,-73
1023,1,4,2,-73
1024,1,4,2,-73
1025,1,4,2,-74
1026,1,4,2,-73
1027,1,4,2,-73
1028,1,4,2,-73
1029,1,4,2,-74
1030,1,4,2,-73
1031,1,4,2,-74
1032,1,4,2,-73
1033,1,4,2,-73
1034,1,4,2,-73
1035,1,4,2,-73
1036,1,4,2,-73
1037,1,4,2,-73
1038,1,4,2,-73
1039,1,4,2,-73
1040,0,5,2,-62
1041,0,5,2,-62
1042,0,5,2,-62
1043,0,5,2,-62
1044,0,5,2,-62
1045,0,5,2,-62
1046,0,5,2,-62
1047,0,5,2,-62
1048,0,5,2,-62
1049,0,5,2,-62
1050,0,5,2,-62
1051,0,5,2,-62
1052,0,5,2,-62
1053,0,5,2,-62
1054,0,5,2,-62
1055,0,5,2,-62
1056,0,5,2,-62
1057,0,5,2,-62
1058,0,5,2,-62
1059,0,5,2,-62
1060,1,5,2,-73
1061,1,5,2,-73
1062,1,5,2,-73
1063,1,5,2,-73
1064,1,5,2,-73
1065,1,5,2,-73
1066,1,5,2,-73
1067,1,5,2,-73
1068,1,5,2,-72
1069,1,5,2,-73
1070,1,5,2,-73
1071,1,5,2,-73
1072,1,5,2,-73
1073,1,5,2,-73
1074,1,5,2,-72
1075,1,5,2,-73
1076,1,5,2,-73
1077,1,5,2,-73
1078,1,5,2,-72
1079,1,5,2,-73
1080,0,6,2,-61
1081,0,6,2,-63
1082,0,6,2,-63
1083,0,6,2,-61
1084,0,6,2,-63
1085,0,6,2,-63
1086,0,6,2,-61
1087,0,6,2,-62
1088,0,6,2,-63
1089,0,6,2,-61
1090,0,6,2,-63
1091,0,6,2,-63
1092,0,6,2,-61
1093,0,6,2,-63
1094,0,6,2,-63
1095,0,6,2,-61
1096,0,6,2,-61
1097,0,6,2,-63
1098,0,6,2,-61
1099,0,6,2,-62
1100,1,6,2,-72
1101,1,6,2,-72
1102,1,6,2,-71
1103,1,6,2,-72
1104,1,6,2,-72
1105,1,6,2,-72
1106,1,6,2,-72
1107,1,6,2,-72
1108,1,6,2,-72
1109,1,6,2,-72
1110,1,6,2,-72
1111,1,6,2,-72
1112,1,6,2,-72
1113,1,6,2,-72
1114,1,6,2,-71
1115,1,6,2,-72
1116,1,6,2,-71
1117,1,6,2,-72
1118,1,6,2,-71
1119,1,6,2,-72
1120,0,7,2,-61
1121,0,7,2,-59
1122,0,7,2,-61
1123,0,7,2,-61
1124,0,7,2,-58
1125,0,7,2,-60
1126,0,7,2,-61
1127,0,7,2,-59
1128,0,7,2,-61
1129,0,7,2,-60
1130,0,7,2,-61
1131,0,7,2,-61
1132,0,7,2,-60
1133,0,7,2,-61
1134,0,7,2,-61
1135,0,7,2,-61
1136,0,7,2,-61
1137,0,7,2,-61
1138,0,7,2,-59
1139,0,7,2,-59
1140,1,7,2,-71
1141,1,7,2,-71
1142,1,7,2,-71
1143,1,7,2,-71
1144,1,7,2,-71
1145,1,7,2,-71
1146,1,7,2,-71
1147,1,7,2,-71
1148,1,7,2,-71
1149,1,7,2,-71
1150,1,7,2,-71
1151,1,7,2,-71
1152,1,7,2,-71
1153,1,7,2,-71
1154,1,7,2,-71
1155,1,7,2,-71
1156,1,7,2,-71
1157,1,7,2,-71
1158,1,7,2,-71
1159,1,7,2,-72
1160,0,8,2,-60
1161,0,8,2,-61
1162,0,8,2,-60
1163,0,8,2,-60
1164,0,8,2,-60
1165,0,8,2,-60
1166,0,8,2,-60
1167,0,8,2,-60
1168,0,8,2,-60
1169,0,8,2,-60
1170,0,8,2,-60
1171,0,8,2,-60
1172,0,8,2,-60
1173,0,8,2,-60
1174,0,8,2,-60
1175,0,8,2,-60
1176,0,8,2,-60
1177,0,8,2,-60
1178,0,8,2,-60
1179,0,8,2,-60
1180,1,8,2,-70
1181,1,8,2,-71
1182,1,8,2,-70
