TimeDelta,median_ZigBee,LB_ZigBee,UB_ZigBee,median_BLE_2M,LB_BLE_2M,UB_BLE_2M,median_BLE_1M,LB_BLE_1M,UB_BLE_1M,median_BLE_500K,LB_BLE_500K,UB_BLE_500K,median_BLE_125K,LB_BLE_125K,UB_BLE_125K
-140,60.0,40.0,90.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,
-120,75.0,65.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,
-100,40.0,10.0,55.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,
-90,40.0,10.0,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
-80,15.0,5.0,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,
-75,,,,,,,,,,,,,,,
-70,15.0,10.0,55.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.5,,
-60,40.0,20.0,65.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.5,,
-50,90.0,80.0,95.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,
-45,95.0,80.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,
-40,50.0,30.0,70.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,
-35,10.0,5.0,30.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,
-30,10.0,10.0,40.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
-25,50.0,45.0,70.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
-20,25.0,15.0,65.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
-16,,,,,,,,,,,,,,,
-15,40.0,25.0,55.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
-14,50.0,35.0,65.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,
-13,40.0,35.0,75.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
-12,50.0,25.0,60.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,
-11,45.0,35.0,70.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,
-10,50.0,30.0,60.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,7.5,,
-9,65.0,25.0,65.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,
-8,40.0,10.0,65.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.5,,
-7,40.0,15.0,55.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,15.0,,
-6,30.0,10.0,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,17.5,,
-5,30.0,15.0,40.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22.5,,
-4,5.0,0.0,15.0,0.0,,,0.0,0.0,0.0,0.0,0.0,10.0,35.0,,
-3,5.0,0.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,32.5,,
-2,0.0,0.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,37.5,,
-1,0.0,0.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32.5,,
0,5.0,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32.5,,
1,0.0,0.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,35.0,,
2,5.0,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,
3,15.0,5.0,20.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,
4,20.0,15.0,35.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,
5,25.0,20.0,35.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,22.5,,
6,35.0,30.0,40.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,
7,40.0,30.0,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,
8,40.0,30.0,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,
9,40.0,35.0,55.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,15.0,,
10,35.0,25.0,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.5,,
11,35.0,30.0,60.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,
12,60.0,30.0,65.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,
13,45.0,25.0,55.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,
14,40.0,25.0,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,
15,45.0,35.0,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,10.0,,
16,,,,,,,,,,,,,,,
20,45.0,40.0,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,
25,60.0,35.0,75.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
30,10.0,0.0,15.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
35,30.0,10.0,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
40,60.0,35.0,80.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,
45,65.0,35.0,75.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.5,,
50,80.0,45.0,80.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,
60,35.0,15.0,55.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,
70,90.0,80.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,
75,,,,,,,,,,,,,,,
80,80.0,60.0,90.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
90,55.0,40.0,70.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,
100,30.0,15.0,70.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,
120,25.0,10.0,55.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.5,,
140,70.0,50.0,75.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.5,,
